[2025-12-01 18:49:36] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 19:01:22] User: test2 | Action: LOGIN | Details: User logged in
[2025-12-01 19:01:32] User: test1 | Action: LOGIN | Details: User logged in
[2025-12-01 19:01:43] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 19:02:53] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-01 19:03:05] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-01 19:03:12] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 19:03:18] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 19:03:22] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 19:12:25] User: test2 | Action: LOGIN | Details: User logged in
[2025-12-01 19:12:32] User: test1 | Action: LOGIN | Details: User logged in
[2025-12-01 19:12:45] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 19:13:04] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-01 19:13:14] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-01 23:21:56] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 23:22:04] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-01 23:22:07] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-01 23:23:05] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 01:31:13] User: test2 | Action: LOGIN | Details: User logged in
[2025-12-02 01:31:20] User: test1 | Action: LOGIN | Details: User logged in
[2025-12-02 01:31:49] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 01:31:59] User: test1 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 01:32:06] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-02 01:32:10] User: test2 | Action: SEND_MESSAGE | Details: test1
[2025-12-02 02:08:30] User: test_user_a_final | Action: REGISTER | Details: New user registered
[2025-12-02 02:08:30] User: test_user_b_final | Action: REGISTER | Details: New user registered
[2025-12-02 02:08:31] User: test_user_a_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:31] User: test_user_b_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:31] User: test_user_a_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:31] User: test_user_b_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:31] User: test_user_a_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:31] User: test_user_b_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:31] User: test_user_a_final | Action: ADD_FRIEND | Details: test_user_b_final
[2025-12-02 02:08:32] User: test_user_a_final | Action: SEND_MESSAGE | Details: test_user_b_final
[2025-12-02 02:08:32] User: test_user_a_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:32] User: test_user_b_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:32] User: test_user_a_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:32] User: test_user_b_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:32] User: test_user_a_final | Action: CREATE_GROUP | Details: GROUP_test_user_a_final_1764616112
[2025-12-02 02:08:32] User: test_user_a_final | Action: ADD_TO_GROUP | Details: test_user_b_final
[2025-12-02 02:08:33] User: test_user_a_final | Action: GROUP_MESSAGE | Details: GROUP_test_user_a_final_1764616112
[2025-12-02 02:08:33] User: test_user_a_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:33] User: test_user_b_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:33] User: test_user_a_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:34] User: test_user_a_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:34] User: test_user_a_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:34] User: test_user_b_final | Action: LOGIN | Details: User logged in
[2025-12-02 02:08:34] User: test_user_a_final | Action: SEND_MESSAGE | Details: test_user_b_final
[2025-12-02 02:08:35] User: test_user_a_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:08:35] User: test_user_b_final | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:07] User: friend_req_a | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:07] User: friend_req_b | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:08] User: friend_req_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:08] User: friend_req_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:08] User: friend_req_a | Action: SEND_FRIEND_REQUEST | Details: friend_req_b
[2025-12-02 02:14:08] User: friend_req_b | Action: ACCEPT_FRIEND_REQUEST | Details: friend_req_a
[2025-12-02 02:14:08] User: friend_req_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:08] User: friend_req_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:08] User: friend_req_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:08] User: block_test_a | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:09] User: block_test_b | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:09] User: block_test_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:09] User: block_test_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:09] User: block_test_a | Action: ADD_FRIEND | Details: block_test_b
[2025-12-02 02:14:09] User: block_test_a | Action: BLOCK_USER | Details: block_test_b
[2025-12-02 02:14:09] User: block_test_a | Action: UNBLOCK_USER | Details: block_test_b
[2025-12-02 02:14:10] User: block_test_b | Action: SEND_MESSAGE | Details: block_test_a
[2025-12-02 02:14:10] User: block_test_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:10] User: block_test_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:10] User: group_edge_a | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:10] User: group_edge_b | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:10] User: group_edge_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:10] User: group_edge_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:10] User: group_edge_a | Action: CREATE_GROUP | Details: GROUP_group_edge_a_1764616450
[2025-12-02 02:14:13] User: group_edge_a | Action: ADD_TO_GROUP | Details: group_edge_b
[2025-12-02 02:14:13] User: group_edge_b | Action: LEAVE_GROUP | Details: GROUP_group_edge_a_1764616450
[2025-12-02 02:14:13] User: group_edge_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:13] User: group_edge_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:13] User: hist_test_a | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:13] User: hist_test_b | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:14] User: hist_test_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:14] User: hist_test_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:14] User: hist_test_a | Action: ADD_FRIEND | Details: hist_test_b
[2025-12-02 02:14:14] User: hist_test_a | Action: SEND_MESSAGE | Details: hist_test_b
[2025-12-02 02:14:14] User: hist_test_a | Action: SEND_MESSAGE | Details: hist_test_b
[2025-12-02 02:14:15] User: hist_test_a | Action: SEARCH_HISTORY | Details: SEARCH_TEST
[2025-12-02 02:14:15] User: hist_test_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:15] User: hist_test_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:15] User: unfriend_a | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:15] User: unfriend_b | Action: REGISTER | Details: New user registered
[2025-12-02 02:14:15] User: unfriend_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:16] User: unfriend_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:16] User: unfriend_a | Action: ADD_FRIEND | Details: unfriend_b
[2025-12-02 02:14:16] User: unfriend_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:16] User: unfriend_a | Action: UNFRIEND | Details: unfriend_b
[2025-12-02 02:14:16] User: unfriend_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:17] User: unfriend_b | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:17] User: unfriend_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:17] User: unfriend_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:47] User: friend_req_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:48] User: friend_req_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:50] User: friend_req_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:50] User: friend_req_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:50] User: friend_req_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:51] User: block_test_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:51] User: block_test_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:51] User: block_test_a | Action: BLOCK_USER | Details: block_test_b
[2025-12-02 02:14:51] User: block_test_a | Action: UNBLOCK_USER | Details: block_test_b
[2025-12-02 02:14:51] User: block_test_b | Action: SEND_MESSAGE | Details: block_test_a
[2025-12-02 02:14:52] User: block_test_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:52] User: block_test_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:52] User: group_edge_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:52] User: group_edge_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:52] User: group_edge_a | Action: CREATE_GROUP | Details: GROUP_group_edge_a_1764616492
[2025-12-02 02:14:53] User: group_edge_a | Action: ADD_TO_GROUP | Details: group_edge_b
[2025-12-02 02:14:53] User: group_edge_b | Action: LEAVE_GROUP | Details: GROUP_group_edge_a_1764616492
[2025-12-02 02:14:53] User: group_edge_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:53] User: group_edge_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:53] User: hist_test_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:54] User: hist_test_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:54] User: hist_test_a | Action: SEND_MESSAGE | Details: hist_test_b
[2025-12-02 02:14:54] User: hist_test_a | Action: SEND_MESSAGE | Details: hist_test_b
[2025-12-02 02:14:55] User: hist_test_a | Action: SEARCH_HISTORY | Details: SEARCH_TEST
[2025-12-02 02:14:55] User: hist_test_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:55] User: hist_test_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:55] User: unfriend_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:55] User: unfriend_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:14:56] User: unfriend_a | Action: ADD_FRIEND | Details: unfriend_b
[2025-12-02 02:14:56] User: unfriend_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:56] User: unfriend_a | Action: UNFRIEND | Details: unfriend_b
[2025-12-02 02:14:56] User: unfriend_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:57] User: unfriend_b | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:14:57] User: unfriend_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:14:57] User: unfriend_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:26] User: friend_req_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:26] User: friend_req_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:29] User: friend_req_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:15:29] User: friend_req_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:29] User: friend_req_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:29] User: block_test_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:29] User: block_test_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:30] User: block_test_a | Action: BLOCK_USER | Details: block_test_b
[2025-12-02 02:15:30] User: block_test_a | Action: UNBLOCK_USER | Details: block_test_b
[2025-12-02 02:15:30] User: block_test_b | Action: SEND_MESSAGE | Details: block_test_a
[2025-12-02 02:15:30] User: block_test_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:30] User: block_test_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:31] User: group_edge_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:31] User: group_edge_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:31] User: group_edge_a | Action: CREATE_GROUP | Details: GROUP_group_edge_a_1764616531
[2025-12-02 02:15:31] User: group_edge_a | Action: ADD_TO_GROUP | Details: group_edge_b
[2025-12-02 02:15:31] User: group_edge_b | Action: LEAVE_GROUP | Details: GROUP_group_edge_a_1764616531
[2025-12-02 02:15:32] User: group_edge_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:32] User: group_edge_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:32] User: hist_test_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:32] User: hist_test_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:32] User: hist_test_a | Action: SEND_MESSAGE | Details: hist_test_b
[2025-12-02 02:15:33] User: hist_test_a | Action: SEND_MESSAGE | Details: hist_test_b
[2025-12-02 02:15:33] User: hist_test_a | Action: SEARCH_HISTORY | Details: SEARCH_TEST
[2025-12-02 02:15:34] User: hist_test_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:34] User: hist_test_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:34] User: unfriend_a | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:34] User: unfriend_b | Action: LOGIN | Details: User logged in
[2025-12-02 02:15:34] User: unfriend_a | Action: ADD_FRIEND | Details: unfriend_b
[2025-12-02 02:15:34] User: unfriend_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:15:35] User: unfriend_a | Action: UNFRIEND | Details: unfriend_b
[2025-12-02 02:15:35] User: unfriend_a | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:15:35] User: unfriend_b | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 02:15:36] User: unfriend_a | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 02:15:36] User: unfriend_b | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 03:05:17] User: test1 | Action: LOGIN | Details: User logged in
[2025-12-02 03:05:27] User: test1 | Action: SESSION_TERMINATED | Details: Old session closed by new login
[2025-12-02 03:05:27] User: test1 | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 03:05:27] User: test1 | Action: LOGIN | Details: User logged in
[2025-12-02 03:05:38] User: test1 | Action: DISCONNECT | Details: User disconnected
[2025-12-02 03:05:58] User: test1 | Action: LOGIN | Details: User logged in
[2025-12-02 03:06:06] User: test2 | Action: LOGIN | Details: User logged in
[2025-12-02 03:06:46] User: test1 | Action: DISCONNECT | Details: User disconnected
[2025-12-02 03:07:13] User: test4 | Action: REGISTER | Details: New user registered
[2025-12-02 03:07:29] User: test4 | Action: LOGIN | Details: User logged in
[2025-12-02 03:07:32] User: test4 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:07:38] User: test2 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:07:54] User: test4 | Action: SEND_FRIEND_REQUEST | Details: test2
[2025-12-02 03:08:08] User: test2 | Action: ACCEPT_FRIEND_REQUEST | Details: test4
[2025-12-02 03:08:12] User: test4 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:08:15] User: test2 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:09:18] User: test4 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 03:09:56] User: test2 | Action: SEND_MESSAGE | Details: test4
[2025-12-02 03:10:02] User: test4 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 03:10:08] User: test2 | Action: SEND_MESSAGE | Details: test4
[2025-12-02 03:10:17] User: test4 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 03:10:23] User: test4 | Action: SEND_MESSAGE | Details: test2
[2025-12-02 03:10:30] User: test2 | Action: SEND_MESSAGE | Details: test4
[2025-12-02 03:11:26] User: test4 | Action: SESSION_TERMINATED | Details: Old session closed by new login
[2025-12-02 03:11:26] User: test4 | Action: LOGIN | Details: User logged in
[2025-12-02 03:11:26] User: test4 | Action: LOGOUT | Details: User logged out (connection closed)
[2025-12-02 03:11:37] User: test2 | Action: DISCONNECT | Details: User disconnected
[2025-12-02 03:11:45] User: test2 | Action: LOGIN | Details: User logged in
[2025-12-02 03:12:04] User: test4 | Action: LOGIN | Details: User logged in
[2025-12-02 03:12:07] User: test4 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:12:09] User: test2 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:13:06] User: test4 | Action: DISCONNECT | Details: User disconnected
[2025-12-02 03:13:16] User: test2 | Action: GET_FRIENDS | Details: Retrieved friend list
[2025-12-02 03:13:36] User: test5 | Action: REGISTER | Details: New user registered
[2025-12-02 03:13:50] User: test5 | Action: LOGIN | Details: User logged in
[2025-12-02 03:15:50] User: test5 | Action: SEND_FRIEND_REQUEST | Details: test2
[2025-12-02 03:16:32] User: test2 | Action: REJECT_FRIEND_REQUEST | Details: test5
